Year,Sex,Age Group,Population Category/Ethnic,Population ('000)
2011,Male,Total,Total Malaysian citizens,13489.1
2011,Female,00-04,Total Malaysian citizens,1183.1
2011,Female,05-09,Total Malaysian citizens,1249.1
2011,Female,10-14,Total Malaysian citizens,1277.4
2011,Female,15-19,Total Malaysian citizens,1299.5
2011,Female,20-24,Total Malaysian citizens,1246.8
2011,Female,25-29,Total Malaysian citizens,1163.1
2011,Female,30-34,Total Malaysian citizens,936.1
2011,Female,35-39,Total Malaysian citizens,846.4
2011,Female,40-44,Total Malaysian citizens,823.1
2011,Female,45-49,Total Malaysian citizens,750.1
2011,Female,50-54,Total Malaysian citizens,659.1
2011,Female,55-59,Total Malaysian citizens,526
2011,Female,60-64,Total Malaysian citizens,416
2011,Female,65-69,Total Malaysian citizens,277.8
2011,Female,70-74,Total Malaysian citizens,210.6
2011,Female,75-79,Total Malaysian citizens,127.1
2011,Female,80+,Total Malaysian citizens,136.5
2011,Female,Total,Total Malaysian citizens,13127.8
2012,Total,00-04,Total Malaysian citizens,2436.3
2012,Total,05-09,Total Malaysian citizens,2525.3
2012,Total,10-14,Total Malaysian citizens,2620.2
2012,Total,15-19,Total Malaysian citizens,2639.4
2012,Total,20-24,Total Malaysian citizens,2540.2
2012,Total,25-29,Total Malaysian citizens,2377
2012,Total,30-34,Total Malaysian citizens,2001.8
2012,Total,35-39,Total Malaysian citizens,1727
2012,Total,40-44,Total Malaysian citizens,1646.7
2012,Total,45-49,Total Malaysian citizens,1553.9
2012,Total,50-54,Total Malaysian citizens,1383.1
2012,Total,55-59,Total Malaysian citizens,1118.4
2012,Total,60-64,Total Malaysian citizens,870.3
2012,Total,65-69,Total Malaysian citizens,596.8
2012,Total,70-74,Total Malaysian citizens,416.4
2012,Total,75-79,Total Malaysian citizens,260.9
2012,Total,80+,Total Malaysian citizens,248
2012,Total,Total,Total Malaysian citizens,26961.7
2012,Male,00-04,Total Malaysian citizens,1254
2012,Male,05-09,Total Malaysian citizens,1295.3
2012,Male,10-14,Total Malaysian citizens,1342.7
2012,Male,15-19,Total Malaysian citizens,1345.9
2012,Male,20-24,Total Malaysian citizens,1280.6
2012,Male,25-29,Total Malaysian citizens,1193.4
2012,Male,30-34,Total Malaysian citizens,1019.4
2012,Male,35-39,Total Malaysian citizens,877.6
2012,Male,40-44,Total Malaysian citizens,819.3
2012,Male,45-49,Total Malaysian citizens,787.1
2012,Male,50-54,Total Malaysian citizens,707.4
2012,Male,55-59,Total Malaysian citizens,567.7
2012,Male,60-64,Total Malaysian citizens,438.4
2012,Male,65-69,Total Malaysian citizens,296.7
2012,Male,70-74,Total Malaysian citizens,203.1
2012,Male,75-79,Total Malaysian citizens,123.3
2012,Male,80+,Total Malaysian citizens,109.4
2012,Male,Total,Total Malaysian citizens,13661.5
2012,Female,00-04,Total Malaysian citizens,1182.3
2012,Female,05-09,Total Malaysian citizens,1230
2012,Female,10-14,Total Malaysian citizens,1277.5
2012,Female,15-19,Total Malaysian citizens,1293.5
2012,Female,20-24,Total Malaysian citizens,1259.7
2012,Female,25-29,Total Malaysian citizens,1183.5
2012,Female,30-34,Total Malaysian citizens,982.4
2012,Female,35-39,Total Malaysian citizens,849.4
2012,Female,40-44,Total Malaysian citizens,827.4
2012,Female,45-49,Total Malaysian citizens,766.8
2012,Female,50-54,Total Malaysian citizens,675.7
2012,Female,55-59,Total Malaysian citizens,550.7
2012,Female,60-64,Total Malaysian citizens,431.8
2012,Female,65-69,Total Malaysian citizens,300.1
2012,Female,70-74,Total Malaysian citizens,213.3
2012,Female,75-79,Total Malaysian citizens,137.6
2012,Female,80+,Total Malaysian citizens,138.6
2012,Female,Total,Total Malaysian citizens,13300.2
2013,Total,00-04,Total Malaysian citizens,2447.6
2013,Total,05-09,Total Malaysian citizens,2493
2013,Total,10-14,Total Malaysian citizens,2616.9
2013,Total,15-19,Total Malaysian citizens,2625.4
2013,Total,20-24,Total Malaysian citizens,2577.7
2013,Total,25-29,Total Malaysian citizens,2404.9
2013,Total,30-34,Total Malaysian citizens,2104.8
2013,Total,35-39,Total Malaysian citizens,1742.8
2013,Total,40-44,Total Malaysian citizens,1657.9
2013,Total,45-49,Total Malaysian citizens,1570
2013,Total,50-54,Total Malaysian citizens,1416.7
2013,Total,55-59,Total Malaysian citizens,1165.8
2013,Total,60-64,Total Malaysian citizens,900.1
2013,Total,65-69,Total Malaysian citizens,644.3
2013,Total,70-74,Total Malaysian citizens,419.8
2013,Total,75-79,Total Malaysian citizens,282.8
2013,Total,80+,Total Malaysian citizens,255.2
2013,Total,Total,Total Malaysian citizens,27325.6
2013,Male,00-04,Total Malaysian citizens,1263.6
2013,Male,05-09,Total Malaysian citizens,1278
2013,Male,10-14,Total Malaysian citizens,1342.4
2013,Male,15-19,Total Malaysian citizens,1339.8
2013,Male,20-24,Total Malaysian citizens,1303.5
2013,Male,25-29,Total Malaysian citizens,1203.4
2013,Male,30-34,Total Malaysian citizens,1067.8
2013,Male,35-39,Total Malaysian citizens,888.3
2013,Male,40-44,Total Malaysian citizens,827.7
2013,Male,45-49,Total Malaysian citizens,787.2
2013,Male,50-54,Total Malaysian citizens,726
2013,Male,55-59,Total Malaysian citizens,589.8
2013,Male,60-64,Total Malaysian citizens,453.3
2013,Male,65-69,Total Malaysian citizens,319.1
2013,Male,70-74,Total Malaysian citizens,204.6
2013,Male,75-79,Total Malaysian citizens,133.7
2013,Male,80+,Total Malaysian citizens,114
2013,Male,Total,Total Malaysian citizens,13841.9
2013,Female,00-04,Total Malaysian citizens,1184.1
2013,Female,05-09,Total Malaysian citizens,1215
2013,Female,10-14,Total Malaysian citizens,1274.5
2013,Female,15-19,Total Malaysian citizens,1285.6
2013,Female,20-24,Total Malaysian citizens,1274.2
2013,Female,25-29,Total Malaysian citizens,1201.5
2013,Female,30-34,Total Malaysian citizens,1037.1
2013,Female,35-39,Total Malaysian citizens,854.5
2013,Female,40-44,Total Malaysian citizens,830.2
2013,Female,45-49,Total Malaysian citizens,782.9
2013,Female,50-54,Total Malaysian citizens,690.7
2013,Female,55-59,Total Malaysian citizens,575.9
2013,Female,60-64,Total Malaysian citizens,446.7
2013,Female,65-69,Total Malaysian citizens,325.2
2013,Female,70-74,Total Malaysian citizens,215.2
2013,Female,75-79,Total Malaysian citizens,149.2
2013,Female,80+,Total Malaysian citizens,141.2
2013,Female,Total,Total Malaysian citizens,13483.7
2014,Total,00-04,Total Malaysian citizens,2440.9
2014,Total,05-09,Total Malaysian citizens,2475.3
2014,Total,10-14,Total Malaysian citizens,2611.2
2014,Total,15-19,Total Malaysian citizens,2609
2014,Total,20-24,Total Malaysian citizens,2616
2014,Total,25-29,Total Malaysian citizens,2434.1
2014,Total,30-34,Total Malaysian citizens,2206
2014,Total,35-39,Total Malaysian citizens,1776.6
2014,Total,40-44,Total Malaysian citizens,1670
2014,Total,45-49,Total Malaysian citizens,1582.8
2014,Total,50-54,Total Malaysian citizens,1448.1
2014,Total,55-59,Total Malaysian citizens,1210.7
2014,Total,60-64,Total Malaysian citizens,931.2
2014,Total,65-69,Total Malaysian citizens,689.4
2014,Total,70-74,Total Malaysian citizens,429.1
2014,Total,75-79,Total Malaysian citizens,300.5
2014,Total,80+,Total Malaysian citizens,265.3
2014,Total,Total,Total Malaysian citizens,27696.2
2014,Male,00-04,Total Malaysian citizens,1262.7
2014,Male,05-09,Total Malaysian citizens,1270.1
2014,Male,10-14,Total Malaysian citizens,1339.2
2014,Male,15-19,Total Malaysian citizens,1333.8
2014,Male,20-24,Total Malaysian citizens,1325.1
2014,Male,25-29,Total Malaysian citizens,1215.9
2014,Male,30-34,Total Malaysian citizens,1114
2014,Male,35-39,Total Malaysian citizens,907.9
2014,Male,40-44,Total Malaysian citizens,836.6
2014,Male,45-49,Total Malaysian citizens,786.7
2014,Male,50-54,Total Malaysian citizens,742.4
2014,Male,55-59,Total Malaysian citizens,610.8
2014,Male,60-64,Total Malaysian citizens,468
2014,Male,65-69,Total Malaysian citizens,340.3
2014,Male,70-74,Total Malaysian citizens,208.9
2014,Male,75-79,Total Malaysian citizens,141.8
2014,Male,80+,Total Malaysian citizens,120
2014,Male,Total,Total Malaysian citizens,14024.2
2014,Female,00-04,Total Malaysian citizens,1178.2
2014,Female,05-09,Total Malaysian citizens,1205.2
2014,Female,10-14,Total Malaysian citizens,1272.1
2014,Female,15-19,Total Malaysian citizens,1275.2
2014,Female,20-24,Total Malaysian citizens,1290.8
2014,Female,25-29,Total Malaysian citizens,1218.2
2014,Female,30-34,Total Malaysian citizens,1092
2014,Female,35-39,Total Malaysian citizens,868.6
2014,Female,40-44,Total Malaysian citizens,833.4
2014,Female,45-49,Total Malaysian citizens,796.1
2014,Female,50-54,Total Malaysian citizens,705.7
2014,Female,55-59,Total Malaysian citizens,599.9
2014,Female,60-64,Total Malaysian citizens,463.2
2014,Female,65-69,Total Malaysian citizens,349.1
2014,Female,70-74,Total Malaysian citizens,220.2
2014,Female,75-79,Total Malaysian citizens,158.8
2014,Female,80+,Total Malaysian citizens,145.3
2014,Female,Total,Total Malaysian citizens,13672
2015,Total,00-04,Total Malaysian citizens,2454.6
2015,Total,05-09,Total Malaysian citizens,2454.1
2015,Total,10-14,Total Malaysian citizens,2600.1
2015,Total,15-19,Total Malaysian citizens,2594.9
2015,Total,20-24,Total Malaysian citizens,2637.2
2015,Total,25-29,Total Malaysian citizens,2469.3
2015,Total,30-34,Total Malaysian citizens,2280.1
2015,Total,35-39,Total Malaysian citizens,1828.8
2015,Total,40-44,Total Malaysian citizens,1682.3
2015,Total,45-49,Total Malaysian citizens,1594.3
2015,Total,50-54,Total Malaysian citizens,1473.9
2015,Total,55-59,Total Malaysian citizens,1252.2
2015,Total,60-64,Total Malaysian citizens,968.1
2015,Total,65-69,Total Malaysian citizens,728.5
2015,Total,70-74,Total Malaysian citizens,450.1
2015,Total,75-79,Total Malaysian citizens,312
2015,Total,80+,Total Malaysian citizens,279.7
2015,Total,Total,Total Malaysian citizens,28060
2015,Male,00-04,Total Malaysian citizens,1268.5
2015,Male,05-09,Total Malaysian citizens,1260.7
2015,Male,10-14,Total Malaysian citizens,1334.1
2015,Male,15-19,Total Malaysian citizens,1328.1
2015,Male,20-24,Total Malaysian citizens,1335.7
2015,Male,25-29,Total Malaysian citizens,1235.5
2015,Male,30-34,Total Malaysian citizens,1146
2015,Male,35-39,Total Malaysian citizens,935
2015,Male,40-44,Total Malaysian citizens,845.7
2015,Male,45-49,Total Malaysian citizens,788.4
2015,Male,50-54,Total Malaysian citizens,752.9
2015,Male,55-59,Total Malaysian citizens,631.7
2015,Male,60-64,Total Malaysian citizens,485.4
2015,Male,65-69,Total Malaysian citizens,359.2
2015,Male,70-74,Total Malaysian citizens,218.6
2015,Male,75-79,Total Malaysian citizens,147.1
2015,Male,80+,Total Malaysian citizens,128.2
2015,Male,Total,Total Malaysian citizens,14200.8
2015,Female,00-04,Total Malaysian citizens,1186.1
2015,Female,05-09,Total Malaysian citizens,1193.4
2015,Female,10-14,Total Malaysian citizens,1266
2015,Female,15-19,Total Malaysian citizens,1266.7
2015,Female,20-24,Total Malaysian citizens,1301.5
2015,Female,25-29,Total Malaysian citizens,1233.8
2015,Female,30-34,Total Malaysian citizens,1134.1
2015,Female,35-39,Total Malaysian citizens,893.8
2015,Female,40-44,Total Malaysian citizens,836.6
2015,Female,45-49,Total Malaysian citizens,805.9
2015,Female,50-54,Total Malaysian citizens,720.9
2015,Female,55-59,Total Malaysian citizens,620.5
2015,Female,60-64,Total Malaysian citizens,482.7
2015,Female,65-69,Total Malaysian citizens,369.3
2015,Female,70-74,Total Malaysian citizens,231.5
2015,Female,75-79,Total Malaysian citizens,164.9
2015,Female,80+,Total Malaysian citizens,151.4
2015,Female,Total,Total Malaysian citizens,13859.2
2016,Total,00-04,Total Malaysian citizens,2480.9
2016,Total,05-09,Total Malaysian citizens,2433.3
2016,Total,10-14,Total Malaysian citizens,2558.8
2016,Total,15-19,Total Malaysian citizens,2604.1
2016,Total,20-24,Total Malaysian citizens,2635.5
2016,Total,25-29,Total Malaysian citizens,2503.5
2016,Total,30-34,Total Malaysian citizens,2334.5
2016,Total,35-39,Total Malaysian citizens,1900.3
2016,Total,40-44,Total Malaysian citizens,1695.7
2016,Total,45-49,Total Malaysian citizens,1604.3
2016,Total,50-54,Total Malaysian citizens,1495.8
2016,Total,55-59,Total Malaysian citizens,1291.1
2016,Total,60-64,Total Malaysian citizens,1006.8
2016,Total,65-69,Total Malaysian citizens,764.2
2016,Total,70-74,Total Malaysian citizens,478.8
2016,Total,75-79,Total Malaysian citizens,323.3
2016,Total,80+,Total Malaysian citizens,292.6
2016,Total,Total,Total Malaysian citizens,28403.5
2016,Male,00-04,Total Malaysian citizens,1282.6
2016,Male,05-09,Total Malaysian citizens,1253.7
2016,Male,10-14,Total Malaysian citizens,1312.7
2016,Male,15-19,Total Malaysian citizens,1333.1
2016,Male,20-24,Total Malaysian citizens,1336.4
2016,Male,25-29,Total Malaysian citizens,1255.2
2016,Male,30-34,Total Malaysian citizens,1170
2016,Male,35-39,Total Malaysian citizens,969.5
2016,Male,40-44,Total Malaysian citizens,855.9
2016,Male,45-49,Total Malaysian citizens,791.5
2016,Male,50-54,Total Malaysian citizens,758.9
2016,Male,55-59,Total Malaysian citizens,652.9
2016,Male,60-64,Total Malaysian citizens,503.5
2016,Male,65-69,Total Malaysian citizens,376.6
2016,Male,70-74,Total Malaysian citizens,231.7
2016,Male,75-79,Total Malaysian citizens,152.2
2016,Male,80+,Total Malaysian citizens,135.5
2016,Male,Total,Total Malaysian citizens,14371.9
2016,Female,00-04,Total Malaysian citizens,1198.3
2016,Female,05-09,Total Malaysian citizens,1179.6
2016,Female,10-14,Total Malaysian citizens,1246.1
2016,Female,15-19,Total Malaysian citizens,1271
2016,Female,20-24,Total Malaysian citizens,1299
2016,Female,25-29,Total Malaysian citizens,1248.3
2016,Female,30-34,Total Malaysian citizens,1164.5
2016,Female,35-39,Total Malaysian citizens,930.7
2016,Female,40-44,Total Malaysian citizens,839.8
2016,Female,45-49,Total Malaysian citizens,812.9
2016,Female,50-54,Total Malaysian citizens,736.9
2016,Female,55-59,Total Malaysian citizens,638.2
2016,Female,60-64,Total Malaysian citizens,503.3
2016,Female,65-69,Total Malaysian citizens,387.6
2016,Female,70-74,Total Malaysian citizens,247.1
2016,Female,75-79,Total Malaysian citizens,171.1
2016,Female,80+,Total Malaysian citizens,157.1
2016,Female,Total,Total Malaysian citizens,14031.6
2017,Total,00-04,Total Malaysian citizens,2468
2017,Total,05-09,Total Malaysian citizens,2438.1
2017,Total,10-14,Total Malaysian citizens,2522.7
2017,Total,15-19,Total Malaysian citizens,2609.2
2017,Total,20-24,Total Malaysian citizens,2627.4
2017,Total,25-29,Total Malaysian citizens,2541.9
2017,Total,30-34,Total Malaysian citizens,2372.9
2017,Total,35-39,Total Malaysian citizens,1992.6
2017,Total,40-44,Total Malaysian citizens,1707.2
2017,Total,45-49,Total Malaysian citizens,1616.5
2017,Total,50-54,Total Malaysian citizens,1513.4
2017,Total,55-59,Total Malaysian citizens,1327.7
2017,Total,60-64,Total Malaysian citizens,1049.5
2017,Total,65-69,Total Malaysian citizens,794.1
2017,Total,70-74,Total Malaysian citizens,516.1
2017,Total,75-79,Total Malaysian citizens,327.8
2017,Total,80+,Total Malaysian citizens,309.9
2017,Total,Total,Total Malaysian citizens,28735.1
2017,Male,00-04,Total Malaysian citizens,1274.7
2017,Male,05-09,Total Malaysian citizens,1258.2
2017,Male,10-14,Total Malaysian citizens,1294.5
2017,Male,15-19,Total Malaysian citizens,1336.8
2017,Male,20-24,Total Malaysian citizens,1334.7
2017,Male,25-29,Total Malaysian citizens,1277
2017,Male,30-34,Total Malaysian citizens,1186.2
2017,Male,35-39,Total Malaysian citizens,1012.6
2017,Male,40-44,Total Malaysian citizens,865
2017,Male,45-49,Total Malaysian citizens,798.5
2017,Male,50-54,Total Malaysian citizens,760.4
2017,Male,55-59,Total Malaysian citizens,673.1
2017,Male,60-64,Total Malaysian citizens,523.3
2017,Male,65-69,Total Malaysian citizens,391.1
2017,Male,70-74,Total Malaysian citizens,248.6
2017,Male,75-79,Total Malaysian citizens,154.1
2017,Male,80+,Total Malaysian citizens,144.5
2017,Male,Total,Total Malaysian citizens,14533.5
2017,Female,00-04,Total Malaysian citizens,1193.3
2017,Female,05-09,Total Malaysian citizens,1179.9
2017,Female,10-14,Total Malaysian citizens,1228.2
2017,Female,15-19,Total Malaysian citizens,1272.4
2017,Female,20-24,Total Malaysian citizens,1292.7
2017,Female,25-29,Total Malaysian citizens,1264.8
2017,Female,30-34,Total Malaysian citizens,1186.7
2017,Female,35-39,Total Malaysian citizens,980
2017,Female,40-44,Total Malaysian citizens,842.1
2017,Female,45-49,Total Malaysian citizens,818.1
2017,Female,50-54,Total Malaysian citizens,753
2017,Female,55-59,Total Malaysian citizens,654.6
2017,Female,60-64,Total Malaysian citizens,526.2
2017,Female,65-69,Total Malaysian citizens,403
2017,Female,70-74,Total Malaysian citizens,267.5
2017,Female,75-79,Total Malaysian citizens,173.7
2017,Female,80+,Total Malaysian citizens,165.4
2017,Female,Total,Total Malaysian citizens,14201.6
2018,Total,00-04,Total Malaysian citizens,2457.1
2018,Total,05-09,Total Malaysian citizens,2447.6
2018,Total,10-14,Total Malaysian citizens,2491.3
2018,Total,15-19,Total Malaysian citizens,2608.1
2018,Total,20-24,Total Malaysian citizens,2612
2018,Total,25-29,Total Malaysian citizens,2578.2
2018,Total,30-34,Total Malaysian citizens,2398.7
2018,Total,35-39,Total Malaysian citizens,2093.4
2018,Total,40-44,Total Malaysian citizens,1723.5
2018,Total,45-49,Total Malaysian citizens,1628.9
2018,Total,50-54,Total Malaysian citizens,1527.2
2018,Total,55-59,Total Malaysian citizens,1360.5
2018,Total,60-64,Total Malaysian citizens,1093.3
2018,Total,65-69,Total Malaysian citizens,821
2018,Total,70-74,Total Malaysian citizens,559.7
2018,Total,75-79,Total Malaysian citizens,330.7
